"","state","bill","issue","status","index","seen","status_occurrence","state_code","region","division"
"787","Tennessee","HB 239","Other Anti-LGBTQ Bills","Passed into Law",783,1,"status","TN","South","East South Central"
"788","Tennessee",NA,NA,"Companion bill SB 1440 signed by Governor, 05/17/2023",783,1,"status_details_1","TN","South","East South Central"
"789","Tennessee","SB 3","Free Speech & Expression Bans","Passed into Law",785,1,"status","TN","South","East South Central"
"790","Tennessee",NA,NA,"Governor signed, 03/02/2023",785,1,"status_details_1","TN","South","East South Central"
"791","Tennessee","HB 9","Free Speech & Expression Bans","Passed into Law",787,1,"status","TN","South","East South Central"
"792","Tennessee",NA,NA,"Companion bill SB 3 signed by Governor, 03/02/2023",787,1,"status_details_1","TN","South","East South Central"
"793","Tennessee",NA,NA,"View case info",787,1,"status_details_2","TN","South","East South Central"
"794","Tennessee",NA,NA," IN COURT",787,1,"status_details_3","TN","South","East South Central"
"795","Tennessee","HB 306","Restricting Student & Educator Rights","Passed into Law",791,1,"status","TN","South","East South Central"
"796","Tennessee",NA,NA,"Companion bill SB 1237 signed by Governor, 04/28/2023",791,1,"status_details_1","TN","South","East South Central"
"797","Tennessee","SB 1","Healthcare Restrictions","Passed into Law",793,1,"status","TN","South","East South Central"
"798","Tennessee",NA,NA,"Governor signed, 03/02/2023",793,1,"status_details_1","TN","South","East South Central"
"799","Tennessee",NA,NA,"View case info",793,1,"status_details_2","TN","South","East South Central"
"800","Tennessee",NA,NA," IN COURT",793,1,"status_details_3","TN","South","East South Central"
"801","Tennessee","SB 466","Restricting Student & Educator Rights","Passed into Law",797,1,"status","TN","South","East South Central"
"802","Tennessee",NA,NA,"Governor signed, 05/17/2023",797,1,"status_details_1","TN","South","East South Central"
"803","Tennessee","HB 1","Healthcare Restrictions","Passed into Law",799,1,"status","TN","South","East South Central"
"804","Tennessee",NA,NA,"Companion bill SB 1 signed by Governor, 03/02/2023",799,1,"status_details_1","TN","South","East South Central"
"805","Tennessee","SB 1237","Restricting Student & Educator Rights","Passed into Law",801,1,"status","TN","South","East South Central"
"806","Tennessee",NA,NA,"Governor signed, 04/28/2023",801,1,"status_details_1","TN","South","East South Central"
"807","Tennessee","HB 1269","Restricting Student & Educator Rights","Passed into Law",803,1,"status","TN","South","East South Central"
"808","Tennessee",NA,NA,"Companion bill SB 466 signed by Governor, 05/17/2023",803,1,"status_details_1","TN","South","East South Central"
"809","Tennessee","SB 1440","Other Anti-LGBTQ Bills","Passed into Law",805,1,"status","TN","South","East South Central"
"810","Tennessee",NA,NA,"Governor signed, 05/17/2023",805,1,"status_details_1","TN","South","East South Central"
"811","Tennessee","SB 620","Curriculum Censorship","Advancing",807,1,"status","TN","South","East South Central"
"812","Tennessee",NA,"Forced Outing In Schools","On committee calendar, 02/06/2024",807,1,"status_details_1","TN","South","East South Central"
"813","Tennessee",NA,"Other School Restrictions",NA,807,1,"status_details_2","TN","South","East South Central"
"814","Tennessee","SB 596","Religious Exemptions","Advancing",810,1,"status","TN","South","East South Central"
"815","Tennessee",NA,NA,"Committee action deferred to, 01/23/2024",810,1,"status_details_1","TN","South","East South Central"
"816","Tennessee","SB 1117","Other School Restrictions","Advancing",812,1,"status","TN","South","East South Central"
"817","Tennessee",NA,NA,"Placed on Senate reset calendar for 2024,, 04/17/2023",812,1,"status_details_1","TN","South","East South Central"
"818","Tennessee","SB 603","Other Anti-LGBTQ Bills","Advancing",814,1,"status","TN","South","East South Central"
"819","Tennessee",NA,NA,"Assigned to subcommittee, 03/22/2023",814,1,"status_details_1","TN","South","East South Central"
"820","Tennessee","SB 841","Drag Bans","Defeated",816,1,"status","TN","South","East South Central"
"821","Tennessee",NA,NA,"Failed in committee, 03/21/2023",816,1,"status_details_1","TN","South","East South Central"
"822","Tennessee","HB 30","Drag Bans","Introduced",818,1,"status","TN","South","East South Central"
"823","Tennessee",NA,NA,"Carried over, 01/09/2024",818,1,"status_details_1","TN","South","East South Central"
"824","Tennessee","HB 878","Religious Exemptions","Advancing",820,1,"status","TN","South","East South Central"
"825","Tennessee",NA,NA,"Passed House; Senate passed on first consideration, 03/09/2023",820,1,"status_details_1","TN","South","East South Central"
"826","Tennessee","SB 1469","Healthcare Age Restrictions","Advancing",822,1,"status","TN","South","East South Central"
"827","Tennessee",NA,NA,"Referred to subcommittee, 03/07/2023",822,1,"status_details_1","TN","South","East South Central"
"828","Tennessee","HB 1386","Other Anti-LGBTQ Bills","Advancing",824,1,"status","TN","South","East South Central"
"829","Tennessee",NA,NA,"Assigned to subcommittee, 02/07/2023",824,1,"status_details_1","TN","South","East South Central"
"830","Tennessee","HB 1378","Healthcare Age Restrictions","Introduced",826,1,"status","TN","South","East South Central"
"831","Tennessee",NA,NA,"Carried over, 01/09/2024",826,1,"status_details_1","TN","South","East South Central"
"832","Tennessee","HB 1414","Curriculum Censorship","Advancing",828,1,"status","TN","South","East South Central"
"833","Tennessee",NA,"Forced Outing In Schools","Assigned to subcommittee, 02/07/2023",828,1,"status_details_1","TN","South","East South Central"
"834","Tennessee",NA,"Other School Restrictions",NA,828,1,"status_details_2","TN","South","East South Central"
"835","Tennessee","HB 1447","Healthcare Age Restrictions","Advancing",831,1,"status","TN","South","East South Central"
"836","Tennessee",NA,NA,"Assigned to subcommittee, 02/07/2023",831,1,"status_details_1","TN","South","East South Central"
"837","Tennessee","SB 1110","Other Anti-LGBTQ Bills","Advancing",833,1,"status","TN","South","East South Central"
"838","Tennessee",NA,NA,"Passed second consideration and referred to committee, 02/06/2023",833,1,"status_details_1","TN","South","East South Central"
"839","Tennessee","HB 571","Other Anti-LGBTQ Bills","Advancing",835,1,"status","TN","South","East South Central"
"840","Tennessee",NA,NA,"Taken off notice for subcommittee calendar, 03/13/2023",835,1,"status_details_1","TN","South","East South Central"
"841","Tennessee","SB 5","Healthcare Age Restrictions","Advancing",837,1,"status","TN","South","East South Central"
"842","Tennessee",NA,NA,"Referred to committee, 01/20/2023",837,1,"status_details_1","TN","South","East South Central"
"843","Tennessee","HB 1411","Other School Restrictions","Advancing",839,1,"status","TN","South","East South Central"
"844","Tennessee",NA,NA,"Taken off committee calendar, 04/05/2023",839,1,"status_details_1","TN","South","East South Central"
"845","Texas","SB 393","Restricting Student & Educator Rights","Defeated",841,1,"status","TX","South","West South Central"
"846","Texas",NA,NA,"Dead, 05/29/2023",841,1,"status_details_1","TX","South","West South Central"
"847","Texas","HB 1266","Free Speech & Expression Bans","Defeated",843,1,"status","TX","South","West South Central"
"848","Texas",NA,NA,"Dead, 05/29/2023",843,1,"status_details_1","TX","South","West South Central"
"849","Texas","HB 319","Weakening Civil Rights Laws","Defeated",845,1,"status","TX","South","West South Central"
"850","Texas",NA,NA,"Dead, 05/29/2023",845,1,"status_details_1","TX","South","West South Central"
"851","Texas","HB 436","Healthcare Restrictions","Defeated",847,1,"status","TX","South","West South Central"
"852","Texas",NA,NA,"Dead, 05/29/2023",847,1,"status_details_1","TX","South","West South Central"
"853","Texas","SB 476","Free Speech & Expression Bans","Defeated",849,1,"status","TX","South","West South Central"
"854","Texas",NA,NA,"Dead, 05/29/2023",849,1,"status_details_1","TX","South","West South Central"
"855","Texas","HB 23","Restricting Student & Educator Rights","Defeated",851,1,"status","TX","South","West South Central"
"856","Texas",NA,NA,"Dead, 05/29/2023",851,1,"status_details_1","TX","South","West South Central"
"857","Texas","HB 643","Free Speech & Expression Bans","Defeated",853,1,"status","TX","South","West South Central"
"858","Texas",NA,NA,"Dead, 05/29/2023",853,1,"status_details_1","TX","South","West South Central"
"859","Texas","HB 708","Free Speech & Expression Bans","Defeated",855,1,"status","TX","South","West South Central"
"860","Texas",NA,NA,"Dead, 05/29/2023",855,1,"status_details_1","TX","South","West South Central"
"861","Texas","SB 162","Barriers To Accurate IDs","Defeated",857,1,"status","TX","South","West South Central"
"862","Texas",NA,NA,"Dead, 05/29/2023",857,1,"status_details_1","TX","South","West South Central"
"863","Texas","HB 631","Restricting Student & Educator Rights","Defeated",859,1,"status","TX","South","West South Central"
"864","Texas",NA,NA,"Dead, 05/29/2023",859,1,"status_details_1","TX","South","West South Central"
"865","Texas","HB 1532","Healthcare Restrictions","Defeated",861,1,"status","TX","South","West South Central"
"866","Texas",NA,NA,"Dead, 05/29/2023",861,1,"status_details_1","TX","South","West South Central"
"867","Texas","HB 1541","Restricting Student & Educator Rights","Defeated",863,1,"status","TX","South","West South Central"
"868","Texas",NA,NA,"Dead, 05/29/2023",863,1,"status_details_1","TX","South","West South Central"
"869","Texas","HB 1155","Restricting Student & Educator Rights","Defeated",865,1,"status","TX","South","West South Central"
"870","Texas",NA,NA,"Dead, 05/29/2023",865,1,"status_details_1","TX","South","West South Central"
"871","Texas","HB 42","Healthcare Restrictions","Defeated",867,1,"status","TX","South","West South Central"
"872","Texas",NA,NA,"Dead, 05/29/2023",867,1,"status_details_1","TX","South","West South Central"
"873","Texas","SB 250","Healthcare Restrictions","Defeated",869,1,"status","TX","South","West South Central"
"874","Texas",NA,NA,"Dead, 05/29/2023",869,1,"status_details_1","TX","South","West South Central"
"875","Texas","HB 41","Healthcare Restrictions","Defeated",871,1,"status","TX","South","West South Central"
"876","Texas",NA,NA,"Dead, 05/29/2023",871,1,"status_details_1","TX","South","West South Central"
"877","Texas","HB 122","Healthcare Restrictions","Defeated",873,1,"status","TX","South","West South Central"
"878","Texas",NA,NA,"Dead, 05/29/2023",873,1,"status_details_1","TX","South","West South Central"
"879","Texas","SB 249","Healthcare Restrictions","Defeated",875,1,"status","TX","South","West South Central"
"880","Texas",NA,NA,"Dead, 05/29/2023",875,1,"status_details_1","TX","South","West South Central"
"881","Texas","SB 625","Healthcare Restrictions","Passed into Law",877,1,"status","TX","South","West South Central"
"882","Texas",NA,NA,"Companion bill SB 14 signed by Governor, 06/02/2023",877,1,"status_details_1","TX","South","West South Central"
"883","Texas","SB 649","Restricting Student & Educator Rights","Defeated",879,1,"status","TX","South","West South Central"
"884","Texas",NA,NA,"Dead, 05/29/2023",879,1,"status_details_1","TX","South","West South Central"
"885","Texas","HB 1686","Healthcare Restrictions","Passed into Law",881,1,"status","TX","South","West South Central"
"886","Texas",NA,NA,"Companion bill SB 14 signed by Governor, 06/02/2023",881,1,"status_details_1","TX","South","West South Central"
"887","Texas","HB 1752","Healthcare Restrictions","Defeated",883,1,"status","TX","South","West South Central"
"888","Texas",NA,NA,"Dead, 05/29/2023",883,1,"status_details_1","TX","South","West South Central"
"889","Texas","HB 1952","Barriers To Accurate IDs","Defeated",885,1,"status","TX","South","West South Central"
"890","Texas",NA,NA,"Dead, 05/29/2023",885,1,"status_details_1","TX","South","West South Central"
"891","Texas","SB 1029","Healthcare Restrictions","Defeated",887,1,"status","TX","South","West South Central"
"892","Texas",NA,NA,"Dead, 05/29/2023",887,1,"status_details_1","TX","South","West South Central"
"893","Texas","SB 1082","Barriers To Accurate IDs","Defeated",889,1,"status","TX","South","West South Central"
"894","Texas",NA,"Other Anti-LGBTQ Bills","Dead, 05/29/2023",889,1,"status_details_1","TX","South","West South Central"
"895","Texas","HB 3164","Other Anti-LGBTQ Bills","Defeated",891,1,"status","TX","South","West South Central"
"896","Texas",NA,NA,"Dead, 05/29/2023",891,1,"status_details_1","TX","South","West South Central"
"897","Texas","HB 2862","Other Anti-LGBTQ Bills","Defeated",893,1,"status","TX","South","West South Central"
"898","Texas",NA,NA,"Dead, 05/29/2023",893,1,"status_details_1","TX","South","West South Central"
"899","Texas","HB 3147","Other Anti-LGBTQ Bills","Defeated",895,1,"status","TX","South","West South Central"
"900","Texas",NA,NA,"Dead, 05/29/2023",895,1,"status_details_1","TX","South","West South Central"
"901","Texas","HB 3213","Other Anti-LGBTQ Bills","Defeated",897,1,"status","TX","South","West South Central"
"902","Texas",NA,NA,"Dead, 05/29/2023",897,1,"status_details_1","TX","South","West South Central"
"903","Texas","HB 3883","Other Anti-LGBTQ Bills","Defeated",899,1,"status","TX","South","West South Central"
"904","Texas",NA,NA,"Dead, 05/29/2023",899,1,"status_details_1","TX","South","West South Central"
"905","Texas","HB 3902","Other Anti-LGBTQ Bills","Defeated",901,1,"status","TX","South","West South Central"
"906","Texas",NA,NA,"Dead, 05/29/2023",901,1,"status_details_1","TX","South","West South Central"
"907","Texas","SB 14","Healthcare Restrictions","Passed into Law",903,1,"status","TX","South","West South Central"
"908","Texas",NA,NA,"Governor signed, 06/02/2023",903,1,"status_details_1","TX","South","West South Central"
"909","Texas",NA,NA,"View case info",903,1,"status_details_2","TX","South","West South Central"
"910","Texas",NA,NA," IN COURT",903,1,"status_details_3","TX","South","West South Central"
"911","Texas","HB 4129","Free Speech & Expression Bans","Defeated",907,1,"status","TX","South","West South Central"
"912","Texas",NA,NA,"Dead, 05/29/2023",907,1,"status_details_1","TX","South","West South Central"
"913","Texas","HB 4624","Healthcare Restrictions","Defeated",909,1,"status","TX","South","West South Central"
"914","Texas",NA,NA,"Dead, 05/29/2023",909,1,"status_details_1","TX","South","West South Central"
"915","Texas","SB 15","Restricting Student & Educator Rights","Passed into Law",911,1,"status","TX","South","West South Central"
"916","Texas",NA,NA,"Governor signed, 06/18/2023",911,1,"status_details_1","TX","South","West South Central"
"917","Texas","HB 4534","Restricting Student & Educator Rights","Defeated",913,1,"status","TX","South","West South Central"
"918","Texas",NA,NA,"Dead, 05/29/2023",913,1,"status_details_1","TX","South","West South Central"
"919","Texas","HB 4378","Free Speech & Expression Bans","Defeated",915,1,"status","TX","South","West South Central"
"920","Texas",NA,NA,"Dead, 05/29/2023",915,1,"status_details_1","TX","South","West South Central"
"921","Texas","HB 4754","Healthcare Restrictions","Defeated",917,1,"status","TX","South","West South Central"
"922","Texas",NA,NA,"Dead, 05/29/2023",917,1,"status_details_1","TX","South","West South Central"
"923","Texas","SB 8","Restricting Student & Educator Rights","Defeated",919,1,"status","TX","South","West South Central"
"924","Texas",NA,NA,"Dead, 05/29/2023",919,1,"status_details_1","TX","South","West South Central"
"925","Texas","HB 5236","Restricting Student & Educator Rights","Defeated",921,1,"status","TX","South","West South Central"
"926","Texas",NA,"Other Anti-LGBTQ Bills","Dead, 05/29/2023",921,1,"status_details_1","TX","South","West South Central"
"927","Texas","HB 4961","Restricting Student & Educator Rights","Defeated",923,1,"status","TX","South","West South Central"
"928","Texas",NA,NA,"Dead, 05/29/2023",923,1,"status_details_1","TX","South","West South Central"
"929","Texas","SB 2199","Weakening Civil Rights Laws","Defeated",925,1,"status","TX","South","West South Central"
"930","Texas",NA,NA,"Dead, 05/29/2023",925,1,"status_details_1","TX","South","West South Central"
"931","Texas","SB 17","Other Anti-LGBTQ Bills","Passed into Law",927,1,"status","TX","South","West South Central"
"932","Texas",NA,NA,"Governor signed, 06/17/2023",927,1,"status_details_1","TX","South","West South Central"
"933","Texas","SB 2281","Free Speech & Expression Bans","Defeated",929,1,"status","TX","South","West South Central"
"934","Texas",NA,NA,"Dead, 05/29/2023",929,1,"status_details_1","TX","South","West South Central"
"935","Texas","HB 5256","Restricting Student & Educator Rights","Defeated",931,1,"status","TX","South","West South Central"
"936","Texas",NA,NA,"Dead, 05/29/2023",931,1,"status_details_1","TX","South","West South Central"
"937","Texas","HB 2722","Restricting Student & Educator Rights","Defeated",933,1,"status","TX","South","West South Central"
"938","Texas",NA,NA,"Dead, 05/29/2023",933,1,"status_details_1","TX","South","West South Central"
"939","Texas","HB 5261","Restricting Student & Educator Rights","Defeated",935,1,"status","TX","South","West South Central"
"940","Texas",NA,NA,"Dead, 05/29/2023",935,1,"status_details_1","TX","South","West South Central"
"941","Texas","HB 5127","Other Anti-LGBTQ Bills","Defeated",937,1,"status","TX","South","West South Central"
"942","Texas",NA,NA,"Dead, 05/29/2023",937,1,"status_details_1","TX","South","West South Central"
"943","Texas","HB 5235","Restricting Student & Educator Rights","Defeated",939,1,"status","TX","South","West South Central"
"944","Texas",NA,"Other Anti-LGBTQ Bills","Dead, 05/29/2023",939,1,"status_details_1","TX","South","West South Central"
"945","Texas","SB 1443","Restricting Student & Educator Rights","Defeated",941,1,"status","TX","South","West South Central"
"946","Texas",NA,NA,"Dead, 05/29/2023",941,1,"status_details_1","TX","South","West South Central"
"947","Texas","HB 2659","Restricting Student & Educator Rights","Defeated",943,1,"status","TX","South","West South Central"
"948","Texas",NA,"Weakening Civil Rights Laws","Dead, 05/29/2023",943,1,"status_details_1","TX","South","West South Central"
"949","Texas","HB 3082","Weakening Civil Rights Laws","Defeated",945,1,"status","TX","South","West South Central"
"950","Texas",NA,NA,"Dead, 05/29/2023",945,1,"status_details_1","TX","South","West South Central"
"951","Texas","SB 1601","Free Speech & Expression Bans","Defeated",947,1,"status","TX","South","West South Central"
"952","Texas",NA,NA,"Dead, 05/29/2023",947,1,"status_details_1","TX","South","West South Central"
"953","Texas","SB 12","Free Speech & Expression Bans","Passed into Law",949,1,"status","TX","South","West South Central"
"954","Texas",NA,NA,"Governor signed, 06/18/2023",949,1,"status_details_1","TX","South","West South Central"
"955","Texas",NA,NA,"View case info",949,1,"status_details_2","TX","South","West South Central"
"956","Texas",NA,NA," IN COURT",949,1,"status_details_3","TX","South","West South Central"
"957","Texas","SB 77","Restricting Student & Educator Rights","Introduced",953,1,"status","TX","South","West South Central"
"958","Texas",NA,NA,"10/27/23",953,1,"status_details_1","TX","South","West South Central"
"959","Utah","SB 93","Barriers To Accurate IDs","Passed into Law",955,1,"status","UT","West","Mountain"
"960","Utah",NA,NA,"Governor signed, 03/23/2023",955,1,"status_details_1","UT","West","Mountain"
"961","Utah","SB 100","Restricting Student & Educator Rights","Passed into Law",957,1,"status","UT","West","Mountain"
"962","Utah",NA,NA,"Governor signed, 02/16/2023",957,1,"status_details_1","UT","West","Mountain"
"963","Utah","SB 16","Healthcare Restrictions","Passed into Law",959,1,"status","UT","West","Mountain"
"964","Utah",NA,NA,"Governor signed, 01/28/2023",959,1,"status_details_1","UT","West","Mountain"
"965","Utah","HB 132","Healthcare Restrictions","Defeated",961,1,"status","UT","West","Mountain"
"966","Utah",NA,NA,"House filed, 03/03/2023",961,1,"status_details_1","UT","West","Mountain"
"967","Utah","HB 464","Restricting Student & Educator Rights","Defeated",963,1,"status","UT","West","Mountain"
"968","Utah",NA,NA,"House filed, 03/03/2023",963,1,"status_details_1","UT","West","Mountain"
"969","Utah","HB 463","Restricting Student & Educator Rights","Defeated",965,1,"status","UT","West","Mountain"
"970","Utah",NA,NA,"Passed House; passed Senate; referred to House file, 03/03/2023",965,1,"status_details_1","UT","West","Mountain"
"971","Utah","HB 209","Restricting Student & Educator Rights","Passed into Law",967,1,"status","UT","West","Mountain"
"972","Utah",NA,NA,"Governor signed, 03/17/2023",967,1,"status_details_1","UT","West","Mountain"
"973","Utah","SB 39","Barriers To Accurate IDs","Passed into Law",969,1,"status","UT","West","Mountain"
"974","Utah",NA,NA,"Governor signed, 03/15/2023",969,1,"status_details_1","UT","West","Mountain"
"975","Utah","SB 97","Other Anti-LGBTQ Bills","Passed into Law",971,1,"status","UT","West","Mountain"
"976","Utah",NA,NA,"Governor signed, 03/14/2023",971,1,"status_details_1","UT","West","Mountain"
"977","Vermont","H 513","School Sports Bans","Advancing",973,1,"status","VT","Northeast","New England"
"978","Vermont",NA,NA,"First read and referred to committee, 04/07/2023",973,1,"status_details_1","VT","Northeast","New England"
"979","Vermont","H 183","Religious Exemptions","Advancing",975,1,"status","VT","Northeast","New England"
"980","Vermont",NA,NA,"First read and referred to committee, 03/07/2023",975,1,"status_details_1","VT","Northeast","New England"
"981","Virginia","HB 2432","Healthcare Restrictions","Defeated",977,1,"status","VA","South","South Atlantic"
"982","Virginia",NA,"Restricting Student & Educator Rights","Passed House; passed by indefinitely by Senate committee, 02/16/2023",977,1,"status_details_1","VA","South","South Atlantic"
"983","Virginia","SB 1186","Restricting Student & Educator Rights","Defeated",979,1,"status","VA","South","South Atlantic"
"984","Virginia",NA,NA,"Passed by indefinitely by committee, 02/02/2023",979,1,"status_details_1","VA","South","South Atlantic"
"985","Virginia","HB 1387","Restricting Student & Educator Rights","Defeated",981,1,"status","VA","South","South Atlantic"
"986","Virginia",NA,NA,"Passed House; passed by indefinitely by Senate committee, 02/16/2023",981,1,"status_details_1","VA","South","South Atlantic"
"987","Virginia","HB 1434","Restricting Student & Educator Rights","Defeated",983,1,"status","VA","South","South Atlantic"
"988","Virginia",NA,NA,"Subcommittee recommends laying on table, 01/25/2023",983,1,"status_details_1","VA","South","South Atlantic"
"989","Virginia","HB 2170","Restricting Student & Educator Rights","Defeated",985,1,"status","VA","South","South Atlantic"
"990","Virginia",NA,NA,"Subcommittee recommends laying on table, 01/27/2023",985,1,"status_details_1","VA","South","South Atlantic"
"991","Virginia","HB 1399","Restricting Student & Educator Rights","Defeated",987,1,"status","VA","South","South Atlantic"
"992","Virginia",NA,NA,"Assigned to subcommittee, 01/20/2023",987,1,"status_details_1","VA","South","South Atlantic"
"993","Virginia","SB 962","Restricting Student & Educator Rights","Defeated",989,1,"status","VA","South","South Atlantic"
"994","Virginia",NA,NA,"Passed by indefinitely by committee, 02/02/2023",989,1,"status_details_1","VA","South","South Atlantic"
"995","Virginia","SB 911","Restricting Student & Educator Rights","Defeated",991,1,"status","VA","South","South Atlantic"
"996","Virginia",NA,NA,"Incorporated into SB 1186, 02/02/2023",991,1,"status_details_1","VA","South","South Atlantic"
"997","Virginia","HB 1707","Restricting Student & Educator Rights","Defeated",993,1,"status","VA","South","South Atlantic"
"998","Virginia",NA,NA,"Incorporated by committee into HB 2432, 02/03/2023",993,1,"status_details_1","VA","South","South Atlantic"
"999","Virginia","SB 1203","Healthcare Restrictions","Defeated",995,1,"status","VA","South","South Atlantic"
"1000","Virginia",NA,NA,"Incorporated by committee into SB 791, 02/02/2023",995,1,"status_details_1","VA","South","South Atlantic"
"1001","Virginia","SB 960","Healthcare Restrictions","Defeated",997,1,"status","VA","South","South Atlantic"
"1002","Virginia",NA,"Restricting Student & Educator Rights","Passed by indefinitely by committee, 02/02/2023",997,1,"status_details_1","VA","South","South Atlantic"
"1003","Virginia",NA,"Weakening Civil Rights Laws",NA,997,1,"status_details_2","VA","South","South Atlantic"
"1004","Virginia","SB 791","Healthcare Restrictions","Defeated",1000,1,"status","VA","South","South Atlantic"
"1005","Virginia",NA,NA,"Passed by indefinitely by committee, 02/02/2023",1000,1,"status_details_1","VA","South","South Atlantic"
"1006","Washington","SB 5653","Curriculum Censorship","Advancing",1002,1,"status","WA","West","Pacific"
"1007","Washington",NA,"Forced Outing In Schools","Referred to committee, 01/08/2024",1002,1,"status_details_1","WA","West","Pacific"
"1008","Washington","HB 1233","Other Anti-LGBTQ Bills","Advancing",1004,1,"status","WA","West","Pacific"
"1009","Washington",NA,NA,"Referred to committee, 01/08/2024",1004,1,"status_details_1","WA","West","Pacific"
"1010","West Virginia","HB 2007","Healthcare Restrictions","Passed into Law",1006,1,"status","WV","South","South Atlantic"
"1011","West Virginia",NA,NA,"Governor signed, 03/29/2023",1006,1,"status_details_1","WV","South","South Atlantic"
"1012","West Virginia","HB 3042","Weakening Civil Rights Laws","Passed into Law",1008,1,"status","WV","South","South Atlantic"
"1013","West Virginia",NA,NA,"Governor signed, 03/09/2023",1008,1,"status_details_1","WV","South","South Atlantic"
"1014","West Virginia","SB 692","Forced Outing In Schools","Advancing",1010,1,"status","WV","South","South Atlantic"
"1015","West Virginia",NA,"Healthcare Age Restrictions","Referred to committee, 02/20/2023",1010,1,"status_details_1","WV","South","South Atlantic"
"1016","West Virginia","SB 697","Healthcare Age Restrictions","Advancing",1012,1,"status","WV","South","South Atlantic"
"1017","West Virginia",NA,"Healthcare Funding Restrictions","Referred to committee, 02/20/2023",1012,1,"status_details_1","WV","South","South Atlantic"
"1018","West Virginia","HB 3503","Other Anti-LGBTQ Bills","Advancing",1014,1,"status","WV","South","South Atlantic"
"1019","West Virginia",NA,NA,"Referred to committee, 02/14/2023",1014,1,"status_details_1","WV","South","South Atlantic"
"1020","West Virginia","HB 3176","Drag Bans","Advancing",1016,1,"status","WV","South","South Atlantic"
"1021","West Virginia",NA,"Other School Restrictions","Referred to committee, 01/31/2023",1016,1,"status_details_1","WV","South","South Atlantic"
"1022","West Virginia","HB 3183","Other Anti-LGBTQ Bills","Advancing",1018,1,"status","WV","South","South Atlantic"
"1023","West Virginia",NA,"Healthcare Age Restrictions","Referred to committee, 01/31/2023",1018,1,"status_details_1","WV","South","South Atlantic"
"1024","West Virginia",NA,"Other School Restrictions",NA,1018,1,"status_details_2","WV","South","South Atlantic"
"1025","West Virginia","SB 517","Religious Exemptions","Advancing",1021,1,"status","WV","South","South Atlantic"
"1026","West Virginia",NA,NA,"Referred to committee, 01/30/2023",1021,1,"status_details_1","WV","South","South Atlantic"
"1027","West Virginia","HB 3097","Healthcare Restrictions","Advancing",1023,1,"status","WV","South","South Atlantic"
"1028","West Virginia",NA,"Healthcare Age Restrictions","Referred to committee, 01/27/2023",1023,1,"status_details_1","WV","South","South Atlantic"
"1029","West Virginia",NA,"Healthcare Funding Restrictions",NA,1023,1,"status_details_2","WV","South","South Atlantic"
"1030","West Virginia","HB 3001","Other School Restrictions","Advancing",1026,1,"status","WV","South","South Atlantic"
"1031","West Virginia",NA,NA,"Referred to committee, 01/24/2023",1026,1,"status_details_1","WV","South","South Atlantic"
"1032","West Virginia","SB 253","Drag Bans","Advancing",1028,1,"status","WV","South","South Atlantic"
"1033","West Virginia",NA,NA,"Referred to committee, 01/17/2023",1028,1,"status_details_1","WV","South","South Atlantic"
"1034","West Virginia","SB 103","Drag Bans","Advancing",1030,1,"status","WV","South","South Atlantic"
"1035","West Virginia",NA,NA,"Referred to committee, 01/11/2023",1030,1,"status_details_1","WV","South","South Atlantic"
"1036","Wisconsin","AB 465","Healthcare Restrictions","Advancing",1032,1,"status","WI","Midwest","East North Central"
"1037","Wisconsin","i",NA,"Passed Assembly and Senate, 10/18/2023",1033,1,"status","WI","Midwest","East North Central"
"1038","Wisconsin","SB 377","School Sports Bans","Introduced",1034,1,"status","WI","Midwest","East North Central"
"1039","Wisconsin",NA,NA,"Carried over, 01/16/2024",1034,1,"status_details_1","WI","Midwest","East North Central"
"1040","Wisconsin","AB 378","School Sports Bans","Advancing",1036,1,"status","WI","Midwest","East North Central"
"1041","Wisconsin",NA,NA,"Assembly passed; Senate public hearing, 12/13/2023",1036,1,"status_details_1","WI","Midwest","East North Central"
"1042","Wisconsin","SB 378","School Sports Bans","Advancing",1038,1,"status","WI","Midwest","East North Central"
"1043","Wisconsin",NA,NA,"First read and referred to committee, 12/13/2023",1038,1,"status_details_1","WI","Midwest","East North Central"
"1044","Wisconsin","AB 729","Other Healthcare Barriers","Advancing",1040,1,"status","WI","Midwest","East North Central"
"1045","Wisconsin",NA,NA,"First read and referred to committee, 12/06/2023",1040,1,"status_details_1","WI","Midwest","East North Central"
"1046","Wisconsin","SB 704","Other Healthcare Barriers","Introduced",1042,1,"status","WI","Midwest","East North Central"
"1047","Wisconsin",NA,NA,"Carried over, 01/16/2024",1042,1,"status_details_1","WI","Midwest","East North Central"
"1048","Wisconsin","SB 480","Healthcare Age Restrictions","Advancing",1044,1,"status","WI","Midwest","East North Central"
"1049","Wisconsin",NA,NA,"Reported out of committee, 10/13/2023",1044,1,"status_details_1","WI","Midwest","East North Central"
"1050","Wisconsin","AB 510","Curriculum Censorship","Advancing",1046,1,"status","WI","Midwest","East North Central"
"1051","Wisconsin",NA,"Other School Restrictions","Public hearing, 11/08/2023",1046,1,"status_details_1","WI","Midwest","East North Central"
"1052","Wisconsin","SB 438","Other Anti-LGBTQ Bills","Advancing",1048,1,"status","WI","Midwest","East North Central"
"1053","Wisconsin",NA,NA,"Public hearing, 11/02/2023",1048,1,"status_details_1","WI","Midwest","East North Central"
